	dtm	0.1	0.2	0.3	0.4	0.5
565	2019-12-12 18:30:00	0.014413606964538014	5.893101357683565e-06	1.5862039378298445e-06	1.4893971488305816e-06	2.141890722738452e-06
566	2019-12-12 19:00:00	0.028613988647327383	3.0857593376155495e-05	1.077990392963262e-05	7.0936030725483855e-06	5.45097981047161e-06
567	2019-12-12 19:30:00	0.025457651183179723	4.6402100155948675e-06	6.796171436131642e-07	6.059103690724761e-07	1.3979766303765533e-06
568	2019-12-12 20:00:00	0.025859535929858762	2.470940770833898e-05	8.458903516182614e-06	5.381123803962135e-06	5.021266583953458e-06
569	2019-12-12 20:30:00	0.01963620111132013	5.6677955363428714e-05	2.0589913660645526e-05	1.2631119067178182e-05	1.0025311775301519e-05
570	2019-12-12 21:00:00	0.010646029139683339	4.989490400764727e-06	7.646634116661881e-07	9.416331933833051e-07	1.3882496926112837e-06
571	2019-12-12 21:30:00	0.0241967462559266	2.204966720616415e-05	6.3388293574503105e-06	3.7857797449014625e-06	2.7816949011815035e-06
572	2019-12-12 22:00:00	0.015519367874582976	1.0274773728155688e-05	2.443344069790072e-06	1.6200708707614256e-06	1.4789218117247468e-06
573	2019-12-12 22:30:00	0.01828382802492329	1.3373654797302299e-05	4.061666501843529e-06	2.3971010671096375e-06	2.533400964849897e-06
574	2019-12-12 23:00:00	0.008853519180007855	1.3677140178329752e-05	4.504150076675613e-06	2.8531521393623596e-06	2.490346864220139e-06
575	2019-12-12 23:30:00	0.06055266722417062	3.13944709923196e-05	9.30687226384676e-06	6.581117385644352e-06	5.656383088876028e-06
576	2019-12-13 00:00:00	0.011642802343235122	1.5166993142107209e-05	3.952085006111693e-06	2.68257201530457e-06	2.5561120361728566e-06
577	2019-12-13 00:30:00	0.009400796096579124	7.642032561108145e-06	1.0674924377512383e-06	7.915063432956545e-07	1.1562073555720762e-06
578	2019-12-13 01:00:00	0.01735675183139091	1.9490010926359702e-05	5.863635645480399e-06	4.394801999514306e-06	3.987134287985936e-06
579	2019-12-13 01:30:00	0.012121690982679302	1.3147994229148127e-05	4.951005623626977e-06	2.9301307296366826e-06	2.245327358353032e-06
580	2019-12-13 02:00:00	0.006599579977157756	6.945288375274015e-06	1.997781497663269e-06	1.4195769643271769e-06	1.3500913518642718e-06
581	2019-12-13 02:30:00	0.015361423772545879	2.07619866395865e-05	5.4182206180854894e-06	3.5704829101395813e-06	3.5796300299302895e-06
582	2019-12-13 03:00:00	0.015103420253502588	7.1303051592812386e-06	1.5765702244123783e-06	1.3193337953043045e-06	1.6248190861733498e-06
583	2019-12-13 03:30:00	0.020942339467583334	6.793375043305084e-06	2.8230480991215547e-06	1.8657688517142838e-06	1.4529983868611369e-06
584	2019-12-13 04:00:00	0.007637359333430179	1.7700517192909237e-05	6.498123483286485e-06	3.854038121293362e-06	4.4398967133851136e-06
585	2019-12-13 04:30:00	0.01032963144931289	1.243238504120759e-05	3.7249232050951408e-06	2.3492972807209237e-06	2.018894261769755e-06
586	2019-12-13 05:00:00	0.03511269519940953	2.168175635622382e-05	7.264107301892682e-06	5.554140356777027e-06	4.755323893173178e-06
587	2019-12-13 05:30:00	0.01881912147041089	2.009090296063915e-05	6.7983759630325135e-06	4.512024038216374e-06	3.568047257072138e-06
588	2019-12-13 06:00:00	0.06332033410550643	5.083342612440136e-06	1.5910088227387914e-06	1.693474078873514e-06	1.0208226225397638e-06
589	2019-12-13 06:30:00	0.04968935961050199	6.7506359589534936e-06	1.728281610300858e-06	1.3610719921829526e-06	1.2336572056154717e-06
590	2019-12-13 07:00:00	0.026834507591848175	1.9236549625939752e-05	6.217591635959781e-06	3.766521350479935e-06	3.900587007392803e-06
591	2019-12-13 07:30:00	0.06835708008103823	5.983038561871536e-06	1.2595899393235511e-06	1.2913387241987773e-06	2.2954241716210884e-06
592	2019-12-13 08:00:00	0.02664955283155958	1.132736644977271e-05	2.7598973707579687e-06	2.093803054176589e-06	2.0572773024404303e-06
593	2019-12-13 08:30:00	0.0202730591125367	4.411454552226854e-05	1.6900846998298275e-05	1.0372364396262949e-05	8.011204882662175e-06
594	2019-12-13 09:00:00	0.034321821490412685	2.410458446118104e-05	7.414989294564835e-06	5.382113378740241e-06	4.6666537062761735e-06
595	2019-12-13 09:30:00	0.011782053133470511	1.868980725601646e-05	7.166317767208405e-06	4.313154466962172e-06	3.5958864613233316e-06
596	2019-12-13 10:00:00	0.028725490277211774	7.080538646448437e-06	1.497022691070639e-06	7.896557643555313e-07	7.407042512549505e-07
597	2019-12-13 10:30:00	0.009007641884152562	1.3789688465114866e-05	4.18350264654298e-06	2.4302520349996604e-06	2.275460431793804e-06
598	2019-12-13 11:00:00	0.013229279187852057	4.1583315849533714e-05	1.7489967515524784e-05	1.1868429810529511e-05	1.0608428920760411e-05
599	2019-12-13 11:30:00	0.021431483733904994	2.1165640901321934e-05	6.607701903785262e-06	4.665515120454069e-06	4.122629328361529e-06
600	2019-12-13 12:00:00	0.023798465214654584	3.498510105919669e-05	9.90453086353915e-06	6.835578319746635e-06	6.078278133248933e-06
601	2019-12-13 12:30:00	0.006156533475661469	7.600302940261483e-06	1.7025231557395612e-06	1.1257784804637825e-06	8.349066531498304e-07
602	2019-12-13 13:00:00	0.025505237416394003	6.890182300877669e-06	1.5902086392876898e-06	9.897700509410672e-07	9.029519907638109e-07
603	2019-12-13 13:30:00	0.013519598442511917	2.471865504604736e-05	7.393573342955806e-06	5.015869583754013e-06	4.412028227307401e-06
604	2019-12-13 14:00:00	0.010555144755903103	8.087131099563279e-06	2.5564572376816745e-06	1.7473484128954037e-06	1.781113733948492e-06
605	2019-12-13 14:30:00	0.01752646039119236	6.848635182682803e-06	1.8007979024621388e-06	1.6047243927536144e-06	1.122815866368435e-06
606	2019-12-13 15:00:00	0.012847762959790945	1.3607518592460563e-05	3.748352840818018e-06	2.841573771723599e-06	2.214981855279369e-06
607	2019-12-13 15:30:00	0.05545014235312671	5.1719489795838694e-06	1.373970649962536e-06	8.415209114835129e-07	9.007869420644977e-07
608	2019-12-13 16:00:00	0.015903395077540083	1.2935992104677811e-05	3.25260292335588e-06	2.2787282753085348e-06	1.7475055830733893e-06
609	2019-12-13 16:30:00	0.020417800251274446	5.1062455576293585e-06	8.445519252244676e-07	6.302382633534132e-07	4.94707018168322e-07
610	2019-12-13 17:00:00	0.017892272573355482	7.475895463794303e-06	2.1322192849656453e-06	1.0483903964314158e-06	9.048072891276199e-07
611	2019-12-13 17:30:00	0.009001677436707534	7.587175925997844e-06	2.0020805292721553e-06	1.2289854300189904e-06	8.790111983298548e-07
612	2019-12-13 18:00:00	0.005873998773997214	5.993188412018989e-06	1.295286389538093e-06	6.860354332676206e-07	6.713829529705952e-07
613	2019-12-13 18:30:00	0.03444122630973954	2.9590059460453447e-05	1.0453447760311653e-05	6.41312043264874e-06	5.545106953276644e-06
614	2019-12-13 19:00:00	0.01679551151823749	3.061068654704901e-05	9.376394271583816e-06	5.849256019971803e-06	4.557881723324541e-06
615	2019-12-13 19:30:00	0.024577993819933752	5.83615135662378e-06	1.0020761617396854e-06	7.276517163808039e-07	6.874447956522522e-07
616	2019-12-13 20:00:00	0.033153861019646985	7.759734998234731e-06	1.4623466037329695e-06	9.071088487137514e-07	9.156271026679309e-07
617	2019-12-13 20:30:00	0.024271036522591712	6.632026548179615e-06	1.468900975694829e-06	8.474037016989202e-07	7.274270847052305e-07
618	2019-12-13 21:00:00	0.03325156078035408	6.613628627831524e-06	1.1222560173914322e-06	8.357523413776264e-07	5.559503396284927e-07
619	2019-12-13 21:30:00	0.016743651940439648	1.6724201043597786e-05	4.940405794260096e-06	3.498478164138921e-06	2.145585500645775e-06
620	2019-12-13 22:00:00	0.019060428670833986	1.2600587991249672e-05	2.7932782162520264e-06	1.7211565653558282e-06	1.6561026909541713e-06
621	2019-12-13 22:30:00	0.04449688316453499	1.6453370385588048e-05	4.524884797102408e-06	3.085012344052896e-06	1.9519250876315727e-06
622	2019-12-13 23:00:00	0.009952024933563201	1.73800017047045e-05	3.854609340619998e-06	1.8667946523851357e-06	1.6014388088834706e-06
623	2019-12-13 23:30:00	0.015104323745130552	3.411715555120258e-05	9.613609356600597e-06	5.3255668972739635e-06	4.805447755731229e-06
624	2019-12-14 00:00:00	0.02514289113159554	1.5880250945881293e-05	2.162345525174339e-06	9.832060633056148e-07	1.077781990794861e-06
625	2019-12-14 00:30:00	0.015941844239355418	3.960618340094779e-05	9.159394043555357e-06	4.83132355065782e-06	3.7097712570167758e-06
626	2019-12-14 01:00:00	0.01016018828576298	1.8629897950095025e-05	3.553078887957043e-06	1.6745362752092718e-06	1.3568937555641294e-06
627	2019-12-14 01:30:00	0.017527725416284553	1.2248641647838281e-05	2.550270076240842e-06	8.982668522286872e-07	5.832491925913204e-07
628	2019-12-14 02:00:00	0.008906248812119419	7.241577566830045e-06	1.384323488962103e-06	7.665591152173889e-07	5.366963977686177e-07
629	2019-12-14 02:30:00	0.013199652096033236	1.6697713298958747e-05	5.208637031365947e-06	3.4114651128385545e-06	2.6727826288628938e-06
630	2019-12-14 03:00:00	0.00396386607343998	1.5186487701330689e-05	3.4497333799543794e-06	1.7208480872343996e-06	1.5213055429242126e-06
631	2019-12-14 03:30:00	0.031083448704203324	1.87263412444289e-05	5.411031814912357e-06	2.998374119906537e-06	2.6835320949977667e-06
632	2019-12-14 04:00:00	0.024409258528254135	1.7295227177500593e-05	3.6564295856138256e-06	2.122284061221534e-06	1.4712060111235805e-06
633	2019-12-14 04:30:00	0.010294912364867919	2.3769601891655835e-05	7.73381238948863e-06	4.245891896167056e-06	3.7804932796943535e-06
634	2019-12-14 05:00:00	0.005902018299741385	1.0891766721394868e-05	1.7607461136804656e-06	9.897067858173158e-07	8.729282353932651e-07
635	2019-12-14 05:30:00	0.012023137277185332	1.167064850121414e-05	1.7268641991789266e-06	8.136961340256829e-07	6.853216297465645e-07
636	2019-12-14 06:00:00	0.020557552951300764	1.3097595201982429e-05	2.1339620288888553e-06	1.1017859295518255e-06	6.386272943031871e-07
637	2019-12-14 06:30:00	0.020940012142723025	5.545488016244433e-05	1.8854893127678855e-05	1.1009649088165353e-05	8.881064089075454e-06
638	2019-12-14 07:00:00	0.06663950254640384	0.00011974919664020608	3.822193903623253e-05	2.34845349554301e-05	1.890021320042198e-05
639	2019-12-14 07:30:00	0.01345487621264489	2.601591720079341e-05	4.538789922009812e-06	2.88171110697741e-06	1.9020212970804362e-06
640	2019-12-14 08:00:00	0.017247612062973323	1.6521644409046804e-05	3.3204185181161562e-06	2.1345935563034383e-06	1.7624640666833177e-06
641	2019-12-14 08:30:00	0.012920175486120304	1.072134050653826e-05	1.6123500597775993e-06	1.201487172268432e-06	8.325280390785055e-07
642	2019-12-14 09:00:00	0.021194215398428022	1.036771238114356e-05	2.085463706984223e-06	1.2644306885686304e-06	1.442952804673937e-06
643	2019-12-14 09:30:00	0.008437464750265527	9.510985365297205e-06	1.8769040841638356e-06	1.418269602578462e-06	1.5211999574920792e-06
644	2019-12-14 10:00:00	0.008011396851439886	1.0867444409365759e-05	1.8596850080151125e-06	1.0636660601728767e-06	1.1360999841407205e-06
645	2019-12-14 10:30:00	0.00833838971123215	9.270850268938491e-06	1.4864370368304084e-06	7.877502791235014e-07	1.2721428174012512e-06
646	2019-12-14 11:00:00	0.010861410414536886	1.6390483186527834e-05	4.346127042767651e-06	2.707649785858156e-06	2.654609930217223e-06
647	2019-12-14 11:30:00	0.043430286504562474	4.5757338890680135e-05	1.7878189809530473e-05	1.0806444252986011e-05	8.080116491585293e-06
648	2019-12-14 12:00:00	0.036539656889650385	6.0689429230047e-05	2.0814452320212943e-05	1.2799617907490058e-05	1.104268307932582e-05
649	2019-12-14 12:30:00	0.013837511626551733	1.4630850757459529e-05	3.2749217961730654e-06	2.5001436948048968e-06	2.52316779451496e-06
650	2019-12-14 13:00:00	0.005829722056247866	1.3014035659233046e-05	2.77304850577981e-06	2.1674709527744093e-06	1.8919079036252929e-06
651	2019-12-14 13:30:00	0.01586003638134587	8.653414379923556e-06	1.5741272942485923e-06	1.062833208843826e-06	9.765952339075736e-07
652	2019-12-14 14:00:00	0.03269447759287217	7.750511012412783e-06	1.342287516582704e-06	6.941266557286991e-07	5.191140462757887e-07
653	2019-12-14 14:30:00	0.018924971400954112	8.530648849172822e-06	1.191907781483931e-06	7.039398831524735e-07	5.918875493082071e-07
654	2019-12-14 15:00:00	0.009567131760860353	9.19689702128932e-06	1.3845314625978499e-06	9.131825510920857e-07	8.023396188845693e-07
655	2019-12-14 15:30:00	0.015851712707846837	1.7936132954782596e-05	1.4605447146388194e-05	2.0027637289702204e-05	2.4594678541635662e-05
656	2019-12-14 16:00:00	0.01100788525345331	8.070348562028273e-06	2.3406619453599223e-06	1.9162260794332775e-06	1.79714244335791e-06
657	2019-12-14 16:30:00	0.01862098294280651	6.414120636640045e-06	2.188001349421677e-06	1.559207539468149e-06	1.298974382714989e-06
658	2019-12-14 17:00:00	0.016766792681929116	3.260331629088986e-05	1.1990539777787953e-05	7.601293676371293e-06	6.166343104720574e-06
659	2019-12-14 17:30:00	0.020646547769242077	2.1009510650946202e-05	7.790340651938708e-06	4.721339369004459e-06	4.202159425992176e-06
660	2019-12-14 18:00:00	0.014075791106001342	6.572635205826027e-06	1.918793086835936e-06	1.7814975067832995e-06	1.2322610553022892e-06
661	2019-12-14 18:30:00	0.043052431748994945	9.445378882732761e-06	2.1075668587834714e-06	1.8055063042149695e-06	1.45637931609006e-06
662	2019-12-14 19:00:00	0.012667462451439463	2.1351076751567978e-05	8.026745580535517e-06	4.655921664678454e-06	4.145294245280271e-06
663	2019-12-14 19:30:00	0.06876556558710688	2.3978739094175513e-05	7.1229475647415225e-06	5.0765440083982274e-06	4.478701744734858e-06
664	2019-12-14 20:00:00	0.020299233832278007	1.2839756926768262e-05	4.306042982366456e-06	2.8402981472992647e-06	2.4185478815749174e-06
665	2019-12-14 20:30:00	0.03844534028785223	2.612166327450612e-05	7.6148278990216764e-06	4.842669522426283e-06	4.880484025182743e-06
666	2019-12-14 21:00:00	0.01696250449258961	1.62133166798659e-05	5.094683044454964e-06	4.0770715655887035e-06	3.9979042210222865e-06
667	2019-12-14 21:30:00	0.055296997097846204	1.2340335561136166e-05	3.6440718094349757e-06	2.617504372515566e-06	2.1902131469523186e-06
668	2019-12-14 22:00:00	0.05437596567207028	1.3048712411766934e-05	3.748950819696819e-06	2.3285755832918127e-06	2.727207581846174e-06
669	2019-12-14 22:30:00	0.024205761967637428	1.1642695681505814e-05	2.3771564781057455e-06	2.004896327324229e-06	2.0612038469335383e-06
670	2019-12-14 23:00:00	0.024544693714199015	1.3290685328545808e-05	2.9427422636445827e-06	1.8769693855234164e-06	1.5786904172855362e-06
671	2019-12-14 23:30:00	0.012213932329261188	2.6674642641648527e-05	8.704972373362505e-06	6.300816130542574e-06	5.0097519389133605e-06
672	2019-12-15 00:00:00	0.0255153494176651	1.9714361436358305e-05	5.614483774445407e-06	3.871258617161286e-06	3.1619156679521734e-06
673	2019-12-15 00:30:00	0.008768755353962472	1.1580217552692282e-05	3.27504498661168e-06	2.3518116929704513e-06	2.1785663376347546e-06
674	2019-12-15 01:00:00	0.054589821286290606	8.055548301539998e-06	2.416758739348464e-06	2.0103225532529977e-06	1.6801851188996424e-06
675	2019-12-15 01:30:00	0.04812855136471284	1.1829706765964958e-05	4.204645185501749e-06	3.1818036157198783e-06	2.596033894100894e-06
676	2019-12-15 02:00:00	0.01156353164077603	1.8667518682689727e-05	6.257232498581272e-06	3.9334035436403604e-06	3.2981294634438445e-06
677	2019-12-15 02:30:00	0.005392738568938844	4.295452892751675e-06	2.1710350325897535e-06	1.822324465213823e-06	1.3284821950070951e-06
678	2019-12-15 03:00:00	0.02612116611947113	8.61742833458153e-06	2.4424020314421893e-06	2.058371206220969e-06	2.1908588528230974e-06
679	2019-12-15 03:30:00	0.02894398273825947	1.563256587319524e-05	5.112540726762465e-06	3.123016898448633e-06	3.254712578658224e-06
680	2019-12-15 04:00:00	0.002895636388273231	9.657734808840767e-06	2.274208494873484e-06	1.1595773271581886e-06	1.1546528353207875e-06
681	2019-12-15 04:30:00	0.03338430628963821	1.1145295237279937e-05	2.4363739127432535e-06	2.36618197286198e-06	1.8985286582111078e-06
682	2019-12-15 05:00:00	0.014782094328946985	8.392642835516026e-06	3.623792118020445e-06	2.1875539778520354e-06	1.3067290508585804e-06
683	2019-12-15 05:30:00	0.01502041371978578	1.222936261174224e-05	5.735524875134619e-06	4.595948457648858e-06	2.7871719848652304e-06
684	2019-12-15 06:00:00	0.017209780530708305	1.0878020894192365e-05	3.233443999600198e-06	2.25988341481401e-06	1.7505803088065418e-06
685	2019-12-15 06:30:00	0.030198318712590932	2.0782155033078543e-05	7.965434074707415e-06	4.7312957026029526e-06	5.854750055519978e-06
686	2019-12-15 07:00:00	0.02445016368515508	1.2567450110788568e-05	3.3799714678326658e-06	2.1754923416275e-06	2.258910218798162e-06
687	2019-12-15 07:30:00	0.010656913240848396	9.118983540152675e-06	2.839353726200121e-06	1.2272331729620746e-06	1.108694583082673e-06
688	2019-12-15 08:00:00	0.021612910313871123	1.5594596131209988e-05	5.110119705773146e-06	3.1485788780302425e-06	2.884224484108187e-06
689	2019-12-15 08:30:00	0.013860402058429658	2.7387388827810736e-05	9.330989745939852e-06	5.731871676155223e-06	4.66795750818757e-06
690	2019-12-15 09:00:00	0.021602912979177727	9.83027095655367e-06	1.808306174932215e-06	1.1522246466680718e-06	1.6909803635338876e-06
691	2019-12-15 09:30:00	0.023165433513975663	9.361138724473717e-06	3.104666365218789e-06	2.149215716475207e-06	1.5063243746503872e-06
692	2019-12-15 10:00:00	0.005528996317583164	1.4829408046069569e-05	4.680011020046848e-06	3.5579685014375447e-06	3.2253368384437037e-06
693	2019-12-15 10:30:00	0.015321721998281603	1.802952927027411e-05	4.94850937609722e-06	3.494522037316216e-06	2.840300313731388e-06
694	2019-12-15 11:00:00	0.017116184330964457	8.82423275710659e-06	2.1547374729569006e-06	1.2570096127964447e-06	1.0129423850313942e-06
695	2019-12-15 11:30:00	0.016196838971331447	1.2561576922508543e-05	4.004118598116859e-06	2.375571075327641e-06	2.1357007875865675e-06
696	2019-12-15 12:00:00	0.02177194664139939	6.331384982275742e-05	2.4620022677146065e-05	1.4925353285975798e-05	1.124076153597621e-05
697	2019-12-15 12:30:00	0.0075122440487065305	1.2868540164202761e-05	3.841275266467562e-06	1.8595970623249977e-06	1.2315152588659784e-06
698	2019-12-15 13:00:00	0.017778340604748016	1.2809145007383804e-05	4.105366292454636e-06	2.355835425161837e-06	2.023426251866099e-06
699	2019-12-15 13:30:00	0.006236775705526005	9.251234028650115e-06	1.1868042133556062e-06	8.650571785484746e-07	7.025086788175303e-07
700	2019-12-15 14:00:00	0.007978491599465001	9.206318078947163e-06	1.8503815561928873e-06	1.235325753768142e-06	9.137057320481869e-07
