	IFA_FLOW	TSD	IFA2_FLOW	EMBEDDED_WIND_GENERATION	ND	MOYLE_FLOW	NEMO_FLOW	ELECLINK_FLOW	PUMP_STORAGE_PUMPING	EMBEDDED_WIND_CAPACITY	SETTLEMENT_DATE	ENGLAND_WALES_DEMAND	EMBEDDED_SOLAR_CAPACITY	_count	NON_BM_STOR	_full_text	SETTLEMENT_PERIOD	EAST_WEST_FLOW	NSL_FLOW	BRITNED_FLOW	_id	EMBEDDED_SOLAR_GENERATION
9121	1701	22370	0	576	20991	-84	785	0	795	6137	2019-07-10	19040	13080	17520	0	'-07':2 '-10':3 '-84':17 '0':10,12,15,18,20,21 '13080':11 '1701':14 '19040':7 '2019':1 '20991':5 '22370':6 '4':4 '576':8 '6137':9 '785':19 '795':13 '854':16	4	0	0	854	9122	0
9122	1701	22195	0	584	20633	42	785	0	1062	6137	2019-07-10	18681	13080	17520	0	'-07':2 '-10':3 '0':10,12,15,18,20,21 '1062':13 '13080':11 '1701':14 '18681':7 '2019':1 '20633':5 '22195':6 '42':17 '5':4 '584':8 '6137':9 '785':19 '854':16	5	0	0	854	9123	0
9123	1701	21840	0	591	20328	73	785	0	1012	6137	2019-07-10	18380	13080	17520	0	'-07':2 '-10':3 '0':10,12,15,18,20,21 '1012':13 '13080':11 '1701':14 '18380':7 '2019':1 '20328':5 '21840':6 '591':8 '6':4 '6137':9 '73':17 '785':19 '854':16	6	0	0	854	9124	0
9124	1702	21794	0	587	20202	94	785	0	1092	6137	2019-07-10	18241	13080	17520	0	'-07':2 '-10':3 '0':10,12,15,18,20,21 '1092':13 '13080':11 '1702':14 '18241':7 '2019':1 '20202':5 '21794':6 '587':8 '6137':9 '7':4 '785':19 '854':16 '94':17	7	0	0	854	9125	0
9125	1702	21836	0	583	20222	103	785	0	1114	6137	2019-07-10	18234	13080	17520	0	'-07':2 '-10':3 '0':10,12,15,18,20,21 '103':17 '1114':13 '13080':11 '1702':14 '18234':7 '2019':1 '20222':5 '21836':6 '583':8 '6137':9 '785':19 '8':4 '854':16	8	0	0	854	9126	0
9126	1702	21803	0	616	20210	104	785	0	1093	6137	2019-07-10	18203	13080	17520	0	'-07':2 '-10':3 '0':10,12,15,18,20,21 '104':17 '1093':13 '13080':11 '1702':14 '18203':7 '2019':1 '20210':5 '21803':6 '6137':9 '616':8 '785':19 '854':16 '9':4	9	0	0	854	9127	0
9127	1701	21797	0	648	20174	101	785	0	1123	6137	2019-07-10	18183	13080	17520	0	'-07':2 '-10':3 '0':10,12,15,18,20,21 '10':4 '101':17 '1123':13 '13080':11 '1701':14 '18183':7 '20174':5 '2019':1 '21797':6 '6137':9 '648':8 '767':16 '785':19	10	0	0	767	9128	0
9128	1702	21609	0	640	20506	46	785	0	402	6137	2019-07-10	18511	13080	17520	0	'-07':2 '-10':3 '-201':16 '0':12,15,18,20,21 '11':4 '13080':11 '1702':14 '18511':7 '2019':1 '20506':5 '21609':6 '4':10 '402':13 '46':17 '6137':9 '640':8 '785':19	11	0	0	-201	9129	4
9129	1701	22261	0	631	21313	76	783	0	231	6137	2019-07-10	19280	13080	17520	0	'-07':2 '-10':3 '-217':16 '0':12,15,18,20,21 '110':10 '12':4 '13080':11 '1701':14 '19280':7 '2019':1 '21313':5 '22261':6 '231':13 '6137':9 '631':8 '76':17 '783':19	12	0	0	-217	9130	110
9130	1798	24246	0	620	23692	-44	465	0	10	6137	2019-07-10	21504	13080	17520	0	'-07':2 '-10':3 '-44':17 '0':12,15,18,20,21 '10':13 '13':4 '13080':11 '1798':14 '2019':1 '21504':7 '23692':5 '24246':6 '324':10 '391':16 '465':19 '6137':9 '620':8	13	0	0	391	9131	324
9131	1794	26608	0	610	25967	-129	458	0	12	6137	2019-07-10	23618	13080	17520	0	'-07':2 '-10':3 '-129':17 '0':12,15,18,20,21 '12':13 '13080':11 '14':4 '1794':14 '2019':1 '23618':7 '25967':5 '26608':6 '447':16 '458':19 '610':8 '6137':9 '622':10	14	0	0	447	9132	622
9132	1996	29389	0	604	28537	-278	976	0	9	6137	2019-07-10	25970	13080	17520	0	'-07':2 '-10':3 '-278':17 '-65':18 '0':12,15,20,21 '1050':10 '13080':11 '15':4 '1996':14 '2019':1 '25970':7 '28537':5 '29389':6 '604':8 '6137':9 '794':16 '9':13 '976':19	15	-65	0	794	9133	1050
9133	1998	30937	0	599	29839	-372	999	0	7	6137	2019-07-10	27163	13080	17520	0	'-07':2 '-10':3 '-219':18 '-372':17 '0':12,15,20,21 '13080':11 '16':4 '1610':10 '1998':14 '2019':1 '27163':7 '29839':5 '30937':6 '599':8 '6137':9 '7':13 '810':16 '999':19	16	-219	0	810	9134	1610
9134	1999	32209	0	618	30961	-372	999	0	6	6137	2019-07-10	28162	13080	17520	0	'-07':2 '-10':3 '-370':18 '-372':17 '0':12,15,20,21 '1049':16 '13080':11 '17':4 '1999':14 '2019':1 '2070':10 '28162':7 '30961':5 '32209':6 '6':13 '6137':9 '618':8 '999':19	17	-370	0	1049	9135	2070
9135	1999	32478	0	638	31046	-415	999	0	8	6137	2019-07-10	28187	13080	17520	0	'-07':2 '-10':3 '-415':17 '-509':18 '0':12,15,20,21 '1059':16 '13080':11 '18':4 '1999':14 '2019':1 '2590':10 '28187':7 '31046':5 '32478':6 '6137':9 '638':8 '8':13 '999':19	18	-509	0	1059	9136	2590
9136	1999	32206	0	664	30813	-346	999	0	11	6137	2019-07-10	27927	13080	17520	0	'-07':2 '-10':3 '-346':17 '-536':18 '0':12,15,20,21 '1059':16 '11':13 '13080':11 '19':4 '1999':14 '2019':1 '27927':7 '30813':5 '3220':10 '32206':6 '6137':9 '664':8 '999':19	19	-536	0	1059	9137	3220
9137	1998	31945	0	690	30476	-425	999	0	9	6137	2019-07-10	27572	13080	17520	0	'-07':2 '-10':3 '-425':17 '-535':18 '0':12,15,20,21 '1059':16 '13080':11 '1998':14 '20':4 '2019':1 '27572':7 '30476':5 '31945':6 '3820':10 '6137':9 '690':8 '9':13 '999':19	20	-535	0	1059	9138	3820
9138	1999	31702	0	725	30203	-455	999	0	9	6137	2019-07-10	27295	13080	17520	0	'-07':2 '-10':3 '-455':17 '-535':18 '0':12,15,20,21 '1060':16 '13080':11 '1999':14 '2019':1 '21':4 '27295':7 '30203':5 '31702':6 '4640':10 '6137':9 '725':8 '9':13 '999':19	21	-535	0	1060	9139	4640
9139	1999	31676	0	760	30175	-455	1000	0	10	6137	2019-07-10	27268	13080	17520	0	'-07':2 '-10':3 '-455':17 '-536':18 '0':12,15,20,21 '10':13 '1000':19 '1059':16 '13080':11 '1999':14 '2019':1 '22':4 '27268':7 '30175':5 '31676':6 '4970':10 '6137':9 '760':8	22	-536	0	1059	9140	4970
9140	1999	31264	0	794	29795	-423	999	0	10	6137	2019-07-10	26883	13080	17520	0	'-07':2 '-10':3 '-423':17 '-536':18 '0':12,15,20,21 '10':13 '1004':16 '13080':11 '1999':14 '2019':1 '23':4 '26883':7 '29795':5 '31264':6 '5480':10 '6137':9 '794':8 '999':19	23	-536	0	1004	9141	5480
9141	1999	31182	0	829	29689	-449	999	0	9	6137	2019-07-10	26794	13080	17520	0	'-07':2 '-10':3 '-449':17 '-535':18 '0':12,15,20,21 '1001':16 '13080':11 '1999':14 '2019':1 '24':4 '26794':7 '29689':5 '31182':6 '5980':10 '6137':9 '829':8 '9':13 '999':19	24	-535	0	1001	9142	5980
9142	1999	31128	0	868	29655	-427	999	0	10	6137	2019-07-10	26761	13080	17520	0	'-07':2 '-10':3 '-427':17 '-536':18 '0':12,15,20,21 '10':13 '1001':16 '13080':11 '1999':14 '2019':1 '25':4 '26761':7 '29655':5 '31128':6 '5970':10 '6137':9 '868':8 '999':19	25	-536	0	1001	9143	5970
9143	1998	30823	0	908	29327	-454	999	0	7	6137	2019-07-10	26444	13080	17520	0	'-07':2 '-10':3 '-454':17 '-535':18 '0':12,15,20,21 '1001':16 '13080':11 '1998':14 '2019':1 '26':4 '26444':7 '29327':5 '30823':6 '5990':10 '6137':9 '7':13 '908':8 '999':19	26	-535	0	1001	9144	5990
9144	1999	30404	0	928	28995	-390	999	0	6	6137	2019-07-10	26125	13080	17520	0	'-07':2 '-10':3 '-390':17 '-513':18 '0':12,15,20,21 '1001':16 '13080':11 '1999':14 '2019':1 '26125':7 '27':4 '28995':5 '30404':6 '6':13 '6137':9 '6260':10 '928':8 '999':19	27	-513	0	1001	9145	6260
9145	1999	30179	0	947	28724	-436	999	0	6	6137	2019-07-10	25870	13080	17520	0	'-07':2 '-10':3 '-436':17 '-513':18 '0':12,15,20,21 '1001':16 '13080':11 '1999':14 '2019':1 '25870':7 '28':4 '28724':5 '30179':6 '6':13 '6137':9 '6350':10 '947':8 '999':19	28	-513	0	1001	9146	6350
9146	1999	30270	0	960	28840	-397	999	0	6	6137	2019-07-10	26005	13080	17520	0	'-07':2 '-10':3 '-397':17 '-527':18 '0':12,15,20,21 '1000':16 '13080':11 '1999':14 '2019':1 '26005':7 '28840':5 '29':4 '30270':6 '5940':10 '6':13 '6137':9 '960':8 '999':19	29	-527	0	1000	9147	5940
9147	1999	30431	0	972	29001	-396	999	0	5	6137	2019-07-10	26172	13080	17520	0	'-07':2 '-10':3 '-396':17 '-529':18 '0':12,15,20,21 '1000':16 '13080':11 '1999':14 '2019':1 '26172':7 '29001':5 '30':4 '30431':6 '5':13 '5620':10 '6137':9 '972':8 '999':19	30	-529	0	1000	9148	5620
9148	1999	30403	0	961	29000	-395	999	0	5	6137	2019-07-10	26123	13080	17520	0	'-07':2 '-10':3 '-395':17 '-503':18 '0':12,15,20,21 '1001':16 '13080':11 '1999':14 '2019':1 '26123':7 '29000':5 '30403':6 '31':4 '5':13 '5290':10 '6137':9 '961':8 '999':19	31	-503	0	1001	9149	5290
9149	1932	29927	0	950	28605	-333	966	0	7	6137	2019-07-10	25796	13080	17520	0	'-07':2 '-10':3 '-333':17 '-482':18 '0':12,15,20,21 '13080':11 '1932':14 '2019':1 '25796':7 '28605':5 '29927':6 '32':4 '4670':10 '6137':9 '7':13 '950':8 '966':19 '967':16	32	-482	0	967	9150	4670
9150	1999	31385	0	916	30177	-343	999	0	7	6137	2019-07-10	27233	13080	17520	0	'-07':2 '-10':3 '-343':17 '-358':18 '0':12,15,20,21 '1000':16 '13080':11 '1999':14 '2019':1 '27233':7 '30177':5 '31385':6 '33':4 '4150':10 '6137':9 '7':13 '916':8 '999':19	33	-358	0	1000	9151	4150
9151	1998	32288	0	882	31233	-203	999	0	7	6137	2019-07-10	28211	13080	17520	0	'-07':2 '-10':3 '-203':17 '-345':18 '0':12,15,20,21 '1000':16 '13080':11 '1998':14 '2019':1 '28211':7 '31233':5 '32288':6 '34':4 '3620':10 '6137':9 '7':13 '882':8 '999':19	34	-345	0	1000	9152	3620
9152	1997	32866	0	848	31851	-246	999	0	6	6137	2019-07-10	28780	13080	17520	0	'-07':2 '-10':3 '-246':17 '-263':18 '0':12,15,20,21 '1001':16 '13080':11 '1997':14 '2019':1 '28780':7 '3100':10 '31851':5 '32866':6 '35':4 '6':13 '6137':9 '848':8 '999':19	35	-263	0	1001	9153	3100
9153	1997	33207	0	815	32240	-200	999	0	6	6137	2019-07-10	29170	13080	17520	0	'-07':2 '-10':3 '-200':17 '-261':18 '0':12,15,20,21 '1001':16 '13080':11 '1997':14 '2019':1 '2610':10 '29170':7 '32240':5 '33207':6 '36':4 '6':13 '6137':9 '815':8 '999':19	36	-261	0	1001	9154	2610
9154	1997	33064	0	768	32235	-178	999	0	8	6137	2019-07-10	29204	13080	17520	0	'-07':2 '-10':3 '-143':18 '-178':17 '0':12,15,20,21 '1001':16 '13080':11 '1790':10 '1997':14 '2019':1 '29204':7 '32235':5 '33064':6 '37':4 '6137':9 '768':8 '8':13 '999':19	37	-143	0	1001	9155	1790
9155	1997	33171	0	722	32304	-219	999	0	6	6137	2019-07-10	29326	13080	17520	0	'-07':2 '-10':3 '-142':18 '-219':17 '0':12,15,20,21 '1001':16 '1230':10 '13080':11 '1997':14 '2019':1 '29326':7 '32304':5 '33171':6 '38':4 '6':13 '6137':9 '722':8 '999':19	38	-142	0	1001	9156	1230
9156	1996	32625	0	692	32010	-86	999	0	6	6137	2019-07-10	29088	13080	17520	0	'-07':2 '-10':3 '-23':18 '-86':17 '0':12,15,20,21 '1055':16 '13080':11 '1996':14 '2019':1 '29088':7 '32010':5 '32625':6 '39':4 '6':13 '6137':9 '692':8 '787':10 '999':19	39	-23	0	1055	9157	787
9157	1996	32286	0	663	31696	-84	999	0	6	6137	2019-07-10	28817	13080	17520	0	'-07':2 '-10':3 '-84':17 '0':12,15,18,20,21 '1060':16 '13080':11 '1996':14 '2019':1 '28817':7 '31696':5 '32286':6 '40':4 '489':10 '6':13 '6137':9 '663':8 '999':19	40	0	0	1060	9158	489
9158	1997	31928	0	646	31420	29	999	0	8	6137	2019-07-10	28573	13080	17520	0	'-07':2 '-10':3 '0':12,15,20,21 '13080':11 '18':18 '1997':14 '2019':1 '236':10 '28573':7 '29':17 '31420':5 '31928':6 '41':4 '6137':9 '646':8 '788':16 '8':13 '999':19	41	18	0	788	9159	236
9159	1997	31556	0	630	30995	-50	999	0	11	6137	2019-07-10	28203	13080	17520	0	'-07':2 '-10':3 '-50':17 '0':12,15,18,20,21 '11':13 '13080':11 '1997':14 '2019':1 '28203':7 '30995':5 '31556':6 '42':4 '56':10 '6137':9 '630':8 '766':16 '999':19	42	0	0	766	9160	56
9160	1997	31188	0	618	30678	75	993	0	10	6137	2019-07-10	27944	13080	17520	0	'-07':2 '-10':3 '0':12,15,18,20,21 '10':13 '13080':11 '1997':14 '2':10 '2019':1 '27944':7 '30678':5 '31188':6 '43':4 '434':16 '6137':9 '618':8 '75':17 '993':19	43	0	0	434	9161	2
9161	1997	30814	0	605	30302	168	978	0	12	6137	2019-07-10	27649	13080	17520	0	'-07':2 '-10':3 '0':10,12,15,18,20,21 '12':13 '13080':11 '168':17 '1997':14 '2019':1 '27649':7 '30302':5 '30814':6 '407':16 '44':4 '605':8 '6137':9 '978':19	44	0	0	407	9162	0
9162	1962	29625	0	603	29116	218	82	0	9	6137	2019-07-10	26491	13080	17520	0	'-07':2 '-10':3 '0':10,12,15,20,21 '13080':11 '1962':14 '2019':1 '218':17 '26491':7 '29116':5 '29625':6 '411':16 '45':4 '55':18 '603':8 '6137':9 '82':19 '9':13	45	55	0	411	9163	0
9163	1962	28039	0	601	27533	77	7	0	6	6137	2019-07-10	24982	13080	17520	0	'-07':2 '-10':3 '0':10,12,15,20,21 '13080':11 '1962':14 '2019':1 '24982':7 '27533':5 '28039':6 '412':16 '46':4 '5':18 '6':13 '601':8 '6137':9 '7':19 '77':17	46	5	0	412	9164	0
9164	1809	26277	0	602	25771	79	753	0	6	6137	2019-07-10	23374	13080	17520	0	'-07':2 '-10':3 '0':10,12,15,20,21 '13080':11 '1809':14 '2019':1 '23374':7 '25771':5 '26277':6 '47':4 '6':13 '602':8 '61':18 '6137':9 '753':19 '79':17 '866':16	47	61	0	866	9165	0
9165	1799	24752	0	604	24247	232	815	0	5	6137	2019-07-10	21988	13080	17520	0	'-07':2 '-10':3 '0':10,12,15,20,21 '13080':11 '161':18 '1799':14 '2019':1 '21988':7 '232':17 '24247':5 '24752':6 '48':4 '5':13 '604':8 '6137':9 '815':19 '904':16	48	161	0	904	9166	0
9166	1753	23425	0	606	22922	265	815	0	3	6137	2019-07-11	20767	13080	17520	0	'-07':2 '-11':3 '0':10,12,15,20,21 '1':4 '13080':11 '1753':14 '2019':1 '20767':7 '22922':5 '23425':6 '265':17 '3':13 '41':18 '606':8 '6137':9 '815':19 '877':16	1	41	0	877	9167	0
9167	1750	22810	0	609	22298	258	816	0	12	6137	2019-07-11	20204	13080	17520	0	'-07':2 '-11':3 '0':10,12,15,18,20,21 '12':13 '13080':11 '1750':14 '2':4 '2019':1 '20204':7 '22298':5 '22810':6 '258':17 '609':8 '6137':9 '816':19 '875':16	2	0	0	875	9168	0
9168	1750	22654	0	612	21807	352	768	0	347	6137	2019-07-11	19784	13080	17520	0	'-07':2 '-11':3 '0':10,12,15,18,20,21 '13080':11 '1750':14 '19784':7 '2019':1 '21807':5 '22654':6 '3':4 '347':13 '352':17 '612':8 '6137':9 '768':19 '875':16	3	0	0	875	9169	0
9169	1750	22374	0	615	21472	358	765	0	402	6137	2019-07-11	19498	13080	17520	0	'-07':2 '-11':3 '0':10,12,15,18,20,21 '13080':11 '1750':14 '19498':7 '2019':1 '21472':5 '22374':6 '358':17 '4':4 '402':13 '6137':9 '615':8 '765':19 '875':16	4	0	0	875	9170	0
9170	1750	22145	0	622	21062	356	765	0	583	6137	2019-07-11	19119	13080	17520	0	'-07':2 '-11':3 '0':10,12,15,18,20,21 '13080':11 '1750':14 '19119':7 '2019':1 '21062':5 '22145':6 '356':17 '5':4 '583':13 '6137':9 '622':8 '765':19 '875':16	5	0	0	875	9171	0
9171	1750	21952	0	629	20736	359	765	0	716	6137	2019-07-11	18818	13080	17520	0	'-07':2 '-11':3 '0':10,12,15,18,20,21 '13080':11 '1750':14 '18818':7 '2019':1 '20736':5 '21952':6 '359':17 '6':4 '6137':9 '629':8 '716':13 '765':19 '874':16	6	0	0	874	9172	0
9172	1750	21646	0	624	20479	275	765	0	667	6137	2019-07-11	18556	13080	17520	0	'-07':2 '-11':3 '0':10,12,15,18,20,21 '13080':11 '1750':14 '18556':7 '2019':1 '20479':5 '21646':6 '275':17 '6137':9 '624':8 '667':13 '7':4 '765':19 '875':16	7	0	0	875	9173	0
9173	1750	21698	0	620	20540	268	765	0	658	6137	2019-07-11	18615	13080	17520	0	'-07':2 '-11':3 '0':10,12,15,18,20,21 '13080':11 '1750':14 '18615':7 '2019':1 '20540':5 '21698':6 '268':17 '6137':9 '620':8 '658':13 '765':19 '8':4 '875':16	8	0	0	875	9174	0
9174	1750	21772	0	589	20549	123	765	0	723	6137	2019-07-11	18641	13080	17520	0	'-07':2 '-11':3 '0':10,12,15,18,20,21 '123':17 '13080':11 '1750':14 '18641':7 '2019':1 '20549':5 '21772':6 '589':8 '6137':9 '637':16 '723':13 '765':19 '9':4	9	0	0	637	9175	0
9175	1750	21845	0	558	20488	51	759	0	857	6137	2019-07-11	18592	13080	17520	0	'-07':2 '-11':3 '0':10,12,15,18,20,21 '10':4 '13080':11 '1750':14 '18592':7 '2019':1 '20488':5 '21845':6 '51':17 '558':8 '592':16 '6137':9 '759':19 '857':13	10	0	0	592	9176	0
9176	1752	21629	0	557	20787	132	58	0	256	6137	2019-07-11	18850	13080	17520	0	'-07':2 '-11':3 '-86':16 '0':12,15,18,20,21 '10':10 '11':4 '13080':11 '132':17 '1752':14 '18850':7 '2019':1 '20787':5 '21629':6 '256':13 '557':8 '58':19 '6137':9	11	0	0	-86	9177	10
9177	1752	22394	0	556	21711	103	0	0	79	6137	2019-07-11	19700	13080	17520	0	'-07':2 '-104':16 '-11':3 '0':12,15,18,19,20,21 '103':17 '12':4 '13080':11 '135':10 '1752':14 '19700':7 '2019':1 '21711':5 '22394':6 '556':8 '6137':9 '79':13	12	0	0	-104	9178	135
9178	1756	24386	0	566	23807	-69	0	0	10	6137	2019-07-11	21637	13080	17520	0	'-07':2 '-11':3 '-69':17 '0':12,15,18,19,20,21 '10':13 '13':4 '13080':11 '1756':14 '2019':1 '21637':7 '23807':5 '24386':6 '387':10 '566':8 '6137':9 '92':16	13	0	0	92	9179	387
9179	1791	26843	0	575	26085	-187	0	0	10	6137	2019-07-11	23744	13080	17520	0	'-07':2 '-11':3 '-187':17 '-61':18 '0':12,15,19,20,21 '10':13 '108':16 '13080':11 '14':4 '1791':14 '2019':1 '23744':7 '26085':5 '26843':6 '575':8 '610':10 '6137':9	14	-61	0	108	9180	610
9180	829	29604	0	622	28543	-337	0	0	10	6137	2019-07-11	25983	13080	17520	0	'-07':2 '-11':3 '-214':18 '-337':17 '0':12,15,19,20,21 '10':13 '13080':11 '15':4 '152':16 '2019':1 '25983':7 '28543':5 '29604':6 '6137':9 '622':8 '829':14 '970':10	15	-214	0	152	9181	970
9181	752	31262	0	668	29997	-427	0	0	12	6137	2019-07-11	27281	13080	17520	0	'-07':2 '-11':3 '-326':18 '-427':17 '0':12,15,19,20,21 '12':13 '13080':11 '1450':10 '156':16 '16':4 '2019':1 '27281':7 '29997':5 '31262':6 '6137':9 '668':8 '752':14	16	-326	0	156	9182	1450
9182	1642	32282	0	694	30846	-455	0	0	12	6137	2019-07-11	27967	13080	17520	0	'-07':2 '-11':3 '-455':17 '-469':18 '0':12,15,19,20,21 '12':13 '13080':11 '1642':14 '17':4 '2010':10 '2019':1 '27967':7 '30846':5 '32282':6 '6137':9 '694':8 '7':16	17	-469	0	7	9183	2010
9183	1681	32101	0	720	30624	-440	0	0	14	6137	2019-07-11	27707	13080	17520	0	'-07':2 '-11':3 '-440':17 '-523':18 '0':12,15,16,19,20,21 '13080':11 '14':13 '1681':14 '18':4 '2019':1 '27707':7 '2980':10 '30624':5 '32101':6 '6137':9 '720':8	18	-523	0	0	9184	2980
9184	1788	31252	0	748	29719	-406	0	0	14	6137	2019-07-11	26757	13080	17520	0	'-07':2 '-11':3 '-136':16 '-406':17 '-477':18 '0':12,15,19,20,21 '13080':11 '14':13 '1788':14 '19':4 '2019':1 '26757':7 '29719':5 '31252':6 '3730':10 '6137':9 '748':8	19	-477	0	-136	9185	3730
9185	1822	31037	0	775	29379	-455	0	0	16	6137	2019-07-11	26409	13080	17520	0	'-07':2 '-11':3 '-151':16 '-455':17 '-536':18 '0':12,15,19,20,21 '13080':11 '16':13 '1822':14 '20':4 '2019':1 '26409':7 '29379':5 '31037':6 '4440':10 '6137':9 '775':8	20	-536	0	-151	9186	4440
9186	1037	30526	0	788	29049	-455	0	0	13	6137	2019-07-11	26073	13080	17520	0	'-07':2 '-11':3 '-455':17 '-509':18 '0':12,15,19,20,21 '1037':14 '13':13 '130':16 '13080':11 '2019':1 '21':4 '26073':7 '29049':5 '30526':6 '5040':10 '6137':9 '788':8	21	-509	0	130	9187	5040
9187	984	30938	0	801	29467	-455	0	0	8	6137	2019-07-11	26481	13080	17520	0	'-07':2 '-11':3 '-455':17 '-508':18 '0':12,15,19,20,21 '13080':11 '152':16 '2019':1 '22':4 '26481':7 '29467':5 '30938':6 '5190':10 '6137':9 '8':13 '801':8 '984':14	22	-508	0	152	9188	5190
9188	1333	31058	0	829	29659	-455	0	0	13	6137	2019-07-11	26644	13080	17520	0	'-07':2 '-11':3 '-431':18 '-455':17 '0':12,15,19,20,21 '13':13 '13080':11 '1333':14 '2019':1 '23':4 '26644':7 '29659':5 '31058':6 '443':16 '5160':10 '6137':9 '829':8	23	-431	0	443	9189	5160
9189	1348	31167	0	857	29753	-455	0	0	14	6137	2019-07-11	26784	13080	17520	0	'-07':2 '-11':3 '-445':18 '-455':17 '0':12,15,19,20,21 '13080':11 '1348':14 '14':13 '2019':1 '24':4 '26784':7 '29753':5 '31167':6 '466':16 '5710':10 '6137':9 '857':8	24	-445	0	466	9190	5710
9190	1303	30782	0	882	29440	-455	0	0	12	6137	2019-07-11	26487	13080	17520	0	'-07':2 '-11':3 '-375':18 '-455':17 '0':12,15,19,20,21 '12':13 '1303':14 '13080':11 '2019':1 '25':4 '26487':7 '29440':5 '30782':6 '448':16 '5930':10 '6137':9 '882':8	25	-375	0	448	9191	5930
9191	1259	30651	0	906	29321	-455	0	0	10	6137	2019-07-11	26423	13080	17520	0	'-07':2 '-11':3 '-365':18 '-455':17 '0':12,15,19,20,21 '10':13 '1259':14 '13080':11 '2019':1 '26':4 '26423':7 '29321':5 '30651':6 '446':16 '6020':10 '6137':9 '906':8	26	-365	0	446	9192	6020
9192	1980	30861	0	942	29680	-455	0	0	9	6137	2019-07-11	26806	13080	17520	0	'-07':2 '-11':3 '-217':18 '-455':17 '0':12,15,19,20,21 '13080':11 '1980':14 '2019':1 '26806':7 '27':4 '29680':5 '30861':6 '421':16 '5560':10 '6137':9 '9':13 '942':8	27	-217	0	421	9193	5560
9193	2002	30590	0	978	29499	-455	0	0	6	6137	2019-07-11	26712	13080	17520	0	'-07':2 '-11':3 '-130':18 '-455':17 '0':12,15,19,20,21 '13080':11 '2002':14 '2019':1 '26712':7 '28':4 '29499':5 '30590':6 '419':16 '5500':10 '6':13 '6137':9 '978':8	28	-130	0	419	9194	5500
9194	1697	30441	0	1025	29412	-455	0	0	6	6137	2019-07-11	26687	13080	17520	0	'-07':2 '-11':3 '-455':17 '-68':18 '0':12,15,19,20,21 '1025':8 '13080':11 '1697':14 '2019':1 '26687':7 '29':4 '29412':5 '30441':6 '513':16 '5480':10 '6':13 '6137':9	29	-68	0	513	9195	5480
9195	1680	30227	0	1072	29222	-429	0	0	6	6137	2019-07-11	26508	13080	17520	0	'-07':2 '-11':3 '-429':17 '-70':18 '0':12,15,19,20,21 '1072':8 '13080':11 '1680':14 '2019':1 '26508':7 '29222':5 '30':4 '30227':6 '520':16 '5750':10 '6':13 '6137':9	30	-70	0	520	9196	5750
9196	1379	30159	0	1104	29239	-414	0	0	6	6137	2019-07-11	26535	13080	17520	0	'-07':2 '-11':3 '-414':17 '0':12,15,18,19,20,21 '1104':8 '13080':11 '1379':14 '2019':1 '26535':7 '29239':5 '30159':6 '31':4 '499':16 '5650':10 '6':13 '6137':9	31	0	0	499	9197	5650
9197	1309	30550	0	1136	29633	-411	0	0	6	6137	2019-07-11	26936	13080	17520	0	'-07':2 '-11':3 '-411':17 '0':12,15,18,19,20,21 '1136':8 '13080':11 '1309':14 '2019':1 '26936':7 '29633':5 '30550':6 '32':4 '497':16 '5370':10 '6':13 '6137':9	32	0	0	497	9198	5370
9198	1993	31289	0	1124	30300	-454	75	0	7	6137	2019-07-11	27596	13080	17520	0	'-07':2 '-11':3 '-28':18 '-454':17 '0':12,15,20,21 '1124':8 '13080':11 '1993':14 '2019':1 '27596':7 '30300':5 '31289':6 '33':4 '4820':10 '561':16 '6137':9 '7':13 '75':19	33	-28	0	561	9199	4820
9199	2001	32007	0	1112	31054	-446	81	0	7	6137	2019-07-11	28303	13080	17520	0	'-07':2 '-11':3 '-446':17 '0':12,15,18,20,21 '1112':8 '13080':11 '2001':14 '2019':1 '28303':7 '31054':5 '32007':6 '34':4 '4120':10 '546':16 '6137':9 '7':13 '81':19	34	0	0	546	9200	4120
9200	2001	32603	0	1082	31465	-454	339	0	7	6137	2019-07-11	28642	13080	17520	0	'-07':2 '-11':3 '-135':16 '-42':18 '-454':17 '0':12,15,20,21 '1082':8 '13080':11 '2001':14 '2019':1 '28642':7 '31465':5 '3260':10 '32603':6 '339':19 '35':4 '6137':9 '7':13	35	-42	0	-135	9201	3260
9201	2000	32953	0	1053	31863	-420	358	0	8	6137	2019-07-11	29010	13080	17520	0	'-07':2 '-11':3 '-160':16 '-2':18 '-420':17 '0':12,15,20,21 '1053':8 '13080':11 '2000':14 '2019':1 '2570':10 '29010':7 '31863':5 '32953':6 '358':19 '36':4 '6137':9 '8':13	36	-2	0	-160	9202	2570
9202	2001	33050	0	1000	31874	-383	101	0	6	6137	2019-07-11	29083	13080	17520	0	'-07':2 '-11':3 '-287':16 '-383':17 '0':12,15,18,20,21 '1000':8 '101':19 '13080':11 '2001':14 '2019':1 '2090':10 '29083':7 '31874':5 '33050':6 '37':4 '6':13 '6137':9	37	0	0	-287	9203	2090
9203	2001	32882	0	947	31674	-404	90	0	7	6137	2019-07-11	28914	13080	17520	0	'-07':2 '-11':3 '-297':16 '-404':17 '0':12,15,18,20,21 '13080':11 '1530':10 '2001':14 '2019':1 '28914':7 '31674':5 '32882':6 '38':4 '6137':9 '7':13 '90':19 '947':8	38	0	0	-297	9204	1530
